James built Stephen by a ship by an man with James by an cat with an tree with James outside Irene,"['NEUTRAL', 0.61964442]","['NEUTRAL', 0.10000000149011612]",False,1,0,23:09:51.356576
Irene caught James outside a cat in a cat by Irene outside an cat on an monkey outside Irene on James,"['NEGATIVE', 0.39237315]","['NEUTRAL', 0.0]",True,163,108,23:19:00.722640
Irene caught James outside an cat in a cat by Irene outside an cat on an monkey outside Irene on James,"['NEGATIVE', 0.39237315]","['NEUTRAL', 0.0]",True,164,109,23:19:03.514636
Irene caught Stephen outside an cat in a cat by Irene outside an cat on an monkey outside Irene on James,"['POSITIVE', 0.40975423]","['NEUTRAL', 0.10000000149011612]",True,165,110,23:19:06.312379
Irene caught Stephen outside an cat in a cat by Irene outside an cat on an monkey on Irene on James,"['POSITIVE', 0.40975423]","['NEUTRAL', 0.10000000149011612]",True,166,111,23:19:09.230147
Irene caught Stephen outside an cat in a cat by Irene outside an cat on an monkey on I on James,"['POSITIVE', 0.38645202]","['NEUTRAL', 0.20000000298023224]",True,167,112,23:19:12.294230
Irene caught Stephen outside an cat in a cat by Irene outside an cat on an cat on I on James,"['NEGATIVE', 0.38732648]","['NEUTRAL', 0.10000000149011612]",True,168,113,23:19:15.386366
Irene caught Stephen outside an cat in a cat by Irene outside an cat on a cat on I on James,"['NEGATIVE', 0.38732648]","['NEUTRAL', 0.10000000149011612]",True,169,114,23:19:18.749705
Irene began Stephen outside an cat in a cat by Irene outside an cat on a cat on I on James,"['POSITIVE', 0.34300791]","['NEUTRAL', 0.0]",True,170,115,23:19:22.033188
Irene began Stephen outside an cat in a cat by Irene outside an cat on a cat in I on James,"['POSITIVE', 0.34300791]","['NEUTRAL', 0.0]",True,171,116,23:19:25.816204
Irene began Stephen outside an cat in a cat by Irene outside an cat with a cat in I on James,"['POSITIVE', 0.34300791]","['NEUTRAL', 0.0]",True,172,117,23:19:28.879876
Irene caught Stephen outside an cat in a cat by Irene outside an cat with a cat in I on James,"['NEGATIVE', 0.38732648]","['NEUTRAL', 0.10000000149011612]",True,173,118,23:19:31.758513
I caught Stephen outside an cat in a cat by Irene outside an cat with a cat in I on James,"['NEGATIVE', 0.38732648]","['NEUTRAL', 0.10000000149011612]",True,174,119,23:19:35.735608
I meant Stephen outside an cat in a cat by Irene outside an cat with a cat in I on James,"['NEUTRAL', 0.3932123]","['NEUTRAL', 0.0]",False,175,119,23:19:38.508951
I meant Stephen outside an cat in a cat by Irene outside an cat with a cat in I on James,"['NEUTRAL', 0.3932123]","['NEUTRAL', 0.0]",False,175,119,23:19:41.461409
I caught Stephen outside an cat in a cat by Irene outside an country with a cat in I on James,"['NEGATIVE', 0.37880956]","['NEUTRAL', 0.10000000149011612]",True,176,120,23:19:45.476232
I caught Stephen outside an cat on a cat by Irene outside an country with a cat in I on James,"['NEGATIVE', 0.37880956]","['NEUTRAL', 0.10000000149011612]",True,177,121,23:19:48.444653
I caught Stephen outside an cat on a cat by Irene outside an country with an cat in I on James,"['NEGATIVE', 0.37880956]","['NEUTRAL', 0.10000000149011612]",True,178,122,23:19:53.429447
I began Stephen outside an cat on a cat by Irene outside an country with an cat in I on James,"['NEUTRAL', 0.389859]","['NEUTRAL', 0.0]",False,179,122,23:19:57.990384
I caught Stephen outside an cat on a cat by Irene outside a country with an cat in I on James,"['NEGATIVE', 0.37880956]","['NEUTRAL', 0.10000000149011612]",True,180,123,23:20:01.038812
I built Stephen outside an cat on a cat by Irene outside a country with an cat in I on James,"['NEUTRAL', 0.493895]","['NEUTRAL', 0.10000000149011612]",False,181,123,23:20:03.875094
I caught Stephen outside an cat on a country by Irene outside a country with an cat in I on James,"['NEGATIVE', 0.37880956]","['NEUTRAL', 0.0]",True,182,124,23:20:08.424360
I caught Stephen outside an cat on my country by Irene outside a country with an cat in I on James,"['NEGATIVE', 0.42531894]","['NEUTRAL', 0.10000000149011612]",True,183,125,23:20:10.975354
I caught Stephen outside an cat on my mountain by Irene outside a country with an cat in I on James,"['NEGATIVE', 0.41971707]","['NEUTRAL', 0.10000000149011612]",True,184,126,23:20:13.540244
I caught Stephen outside an cat on my mountain by Irene outside a country with the cat in I on James,"['NEGATIVE', 0.41971707]","['NEUTRAL', 0.10000000149011612]",True,185,127,23:20:16.367192
I caught Stephen outside an cat on my mountain by Irene outside a country with the cat outside I on James,"['NEGATIVE', 0.41971707]","['NEUTRAL', 0.10000000149011612]",True,186,128,23:20:19.119617
I fought Stephen outside an cat on my mountain by Irene outside a country with the cat outside I on James,"['NEUTRAL', 0.37760159]","['NEUTRAL', 0.10000000149011612]",False,187,128,23:20:21.825632
I caught Stephen outside an cat in my mountain by Irene outside a country with the cat outside I on James,"['NEGATIVE', 0.41971707]","['NEUTRAL', 0.10000000149011612]",True,188,129,23:20:24.733319
I caught Stephen outside an cat in my mountain by I outside a country with the cat outside I on James,"['NEGATIVE', 0.4155321]","['NEUTRAL', 0.0]",True,189,130,23:20:27.556682
I caught Stephen outside my cat in my mountain by I outside a country with the cat outside I on James,"['NEGATIVE', 0.4155321]","['NEUTRAL', 0.10000000149011612]",True,190,131,23:20:30.337255
I caught Stephen outside my cat in my ship by I outside a country with the cat outside I on James,"['NEGATIVE', 0.4310961]","['NEUTRAL', 0.0]",True,191,132,23:20:32.983918
I caught Stephen outside my cat in my ship by I outside a country with the cat outside James on James,"['NEGATIVE', 0.4310961]","['NEUTRAL', 0.0]",True,192,133,23:20:35.641398
I caught Stephen outside my cat in my ship by I outside a country with the country outside James on James,"['NEGATIVE', 0.4310961]","['NEUTRAL', 0.0]",True,193,134,23:20:38.336592
I caught Stephen outside my cat in my ship by I outside a country in the country outside James on James,"['NEGATIVE', 0.4310961]","['NEUTRAL', 0.0]",True,194,135,23:20:40.962119
I fought Stephen outside my cat in my ship by I outside a country in the country outside James on James,"['NEUTRAL', 0.42726555]","['NEUTRAL', 0.0]",False,195,135,23:20:43.523883
I caught Stephen outside my cat in my ship outside I outside a country in the country outside James on James,"['NEGATIVE', 0.4310961]","['NEUTRAL', 0.0]",True,196,136,23:20:45.946617
I caught Stephen outside my cat in my ship outside I on a country in the country outside James on James,"['NEGATIVE', 0.4310961]","['NEUTRAL', 0.0]",True,197,137,23:20:49.582980
I caught Stephen outside my cat in an ship outside I on a country in the country outside James on James,"['NEGATIVE', 0.4310961]","['NEUTRAL', 0.0]",True,198,138,23:20:52.329029
I caught Stephen outside my cat in my ship outside I on a country in the country outside James on James,"['NEGATIVE', 0.4310961]","['NEUTRAL', 0.0]",True,198,138,23:20:55.326167
